hero,partner,games,wins,losses,win_rate,source
Zhuxin,Gatotkaca,9,6,3,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Zhuxin,Arlott,8,4,4,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Zhuxin,Alpha,6,4,2,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Zhuxin,Nolan,6,3,3,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Zhuxin,Hylos,5,4,1,0.8,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Ruby,Hayabusa,9,5,4,0.5556,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Ruby,Harith,6,4,2,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Ruby,Zhask,6,3,3,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Ruby,Aurora,6,2,4,0.3333,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Ruby,Karrie,6,2,4,0.3333,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Luo Yi,Gatotkaca,9,4,5,0.44439999999999996,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Luo Yi,Edith,8,3,5,0.375,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Luo Yi,Arlott,6,4,2,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Luo Yi,Alpha,6,2,4,0.3333,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Luo Yi,Mathilda,6,2,4,0.3333,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Terizla,Ling,7,2,5,0.2857,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Terizla,Valentina,7,1,6,0.1429,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Terizla,Roger,6,1,5,0.16670000000000001,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Terizla,Vexana,6,1,5,0.16670000000000001,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Terizla,Moskov,5,1,4,0.2,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Grock,Valentina,8,2,6,0.25,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Grock,Ling,7,2,5,0.2857,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Grock,Zhask,6,4,2,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Grock,Phoveus,6,3,3,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Grock,Roger,5,3,2,0.6,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Yve,Hylos,6,6,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Yve,Suyou,5,5,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Yve,Chou,4,3,1,0.75,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Yve,Hayabusa,4,3,1,0.75,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Yve,Khaleed,4,3,1,0.75,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Lunox,Hylos,7,4,3,0.5714,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Lunox,Nolan,6,5,1,0.8332999999999999,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Lunox,Ling,5,3,2,0.6,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Lunox,Phoveus,5,3,2,0.6,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Lunox,Minsitthar,5,2,3,0.4,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Cici,Ling,5,3,2,0.6,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Cici,Gatotkaca,4,2,2,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Cici,Valentina,4,2,2,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Cici,Edith,4,0,4,0.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Cici,Aurora,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Beatrix,Hylos,6,4,2,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Beatrix,Edith,5,4,1,0.8,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Beatrix,Julian,4,4,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Beatrix,Alpha,4,2,2,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Beatrix,Kaja,3,3,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Khufra,Zhask,9,7,2,0.7778,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Khufra,Roger,5,3,2,0.6,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Khufra,Vexana,5,1,4,0.2,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Khufra,Edith,4,2,2,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Khufra,Ling,3,3,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Jawhead,Harith,4,3,1,0.75,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Jawhead,Arlott,4,1,3,0.25,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Jawhead,Hayabusa,4,1,3,0.25,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Jawhead,Moskov,4,0,4,0.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Jawhead,Karrie,3,3,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Fanny,Chou,6,3,3,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Fanny,Edith,5,4,1,0.8,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Fanny,Zhask,4,2,2,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Fanny,Moskov,4,0,4,0.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Fanny,Harith,3,3,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Tigreal,Natan,4,3,1,0.75,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Tigreal,Aurora,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Tigreal,Claude,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Tigreal,Terizla,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Tigreal,Hayabusa,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Faramis,Roger,4,1,3,0.25,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Faramis,Gatotkaca,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Faramis,Hylos,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Faramis,Khaleed,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Faramis,Claude,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Bruno,Gatotkaca,4,3,1,0.75,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Bruno,Khaleed,4,2,2,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Bruno,Luo Yi,4,2,2,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Bruno,Hayabusa,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Bruno,Hylos,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Angela,Ling,8,4,4,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Angela,Edith,4,2,2,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Angela,Hylos,4,1,3,0.25,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Angela,Chou,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Angela,Wanwan,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Minsitthar,Lunox,5,2,3,0.4,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Minsitthar,Nolan,4,3,1,0.75,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Minsitthar,Chou,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Minsitthar,Zhask,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Minsitthar,Hylos,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Irithel,Gatotkaca,5,3,2,0.6,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Irithel,Phoveus,4,1,3,0.25,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Irithel,Valentina,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Irithel,Suyou,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Irithel,Zhuxin,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Wanwan,Chou,5,4,1,0.8,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Wanwan,Gatotkaca,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Wanwan,Angela,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Wanwan,Cici,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Wanwan,Aurora,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Hilda,Vexana,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Hilda,Zhuxin,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Hilda,Natan,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Hilda,Suyou,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Hilda,Hylos,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Barats,Valentina,4,1,3,0.25,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Barats,Harith,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Barats,Hayabusa,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Barats,Edith,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Barats,Julian,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Lancelot,Vexana,4,1,3,0.25,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Lancelot,Arlott,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Lancelot,Mathilda,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Lancelot,Moskov,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Lancelot,Roger,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Gloo,Claude,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Gloo,Karrie,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Gloo,Luo Yi,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Gloo,Mathilda,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Gloo,Alpha,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
X.Borg,Chou,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
X.Borg,Natan,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
X.Borg,Yve,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
X.Borg,Zhask,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
X.Borg,Arlott,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Bane,Bruno,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Bane,Gatotkaca,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Bane,Hylos,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Bane,Vexana,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Bane,Harith,2,0,2,0.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Hanabi,Lolita,4,1,3,0.25,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Hanabi,Zhask,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Hanabi,Nolan,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Hanabi,Hylos,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Hanabi,Chou,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Melissa,Chou,3,0,3,0.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Melissa,Edith,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Melissa,Nolan,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Melissa,Phoveus,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Melissa,Alpha,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Minotaur,Arlott,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Minotaur,Harith,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Minotaur,Ling,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Minotaur,Zhask,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Minotaur,Edith,2,0,2,0.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Alice,Angela,3,0,3,0.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Alice,Arlott,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Alice,Hylos,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Alice,Edith,2,0,2,0.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Alice,Ling,2,0,2,0.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Kaja,Beatrix,3,3,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Kaja,Edith,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Kaja,Yve,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Kaja,Cici,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Kaja,Fanny,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Akai,Harith,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Akai,Aurora,2,0,2,0.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Akai,Suyou,2,0,2,0.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Akai,Angela,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Akai,Benedetta,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Lolita,Hanabi,4,1,3,0.25,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Lolita,Nolan,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Lolita,Hylos,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Lolita,Zhask,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Lolita,Alpha,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Benedetta,Akai,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Benedetta,Alice,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Benedetta,Alpha,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Benedetta,Chip,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Benedetta,Fanny,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Cecilion,Carmilla,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Cecilion,Hylos,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Cecilion,Gatotkaca,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Cecilion,Harith,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Cecilion,Julian,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Martis,Harith,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Martis,Chou,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Martis,Edith,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Martis,Hayabusa,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Martis,Jawhead,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Novaria,Nolan,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Novaria,Claude,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Novaria,Terizla,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Novaria,Tigreal,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Novaria,Arlott,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Carmilla,Cecilion,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Carmilla,Gatotkaca,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Carmilla,Harith,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Carmilla,Hylos,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Carmilla,Julian,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Chip,Alice,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Chip,Alpha,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Chip,Arlott,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Chip,Benedetta,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Chip,Nolan,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Natalia,Chou,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Natalia,Faramis,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Natalia,Harith,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Natalia,Julian,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Natalia,Karrie,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Belerick,Harith,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Belerick,Luo Yi,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Belerick,Nolan,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Belerick,Ruby,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Belerick,Barats,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Brody,Ling,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Brody,Edith,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Brody,Gloo,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Brody,Luo Yi,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Brody,Gatotkaca,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Rafaela,Bane,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Rafaela,Bruno,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Rafaela,Hylos,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Rafaela,Zhask,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Rafaela,Alpha,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Franco,Beatrix,2,0,2,0.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Franco,Alpha,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Franco,Hylos,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Franco,Phoveus,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Franco,Suyou,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Joy,Valentina,2,0,2,0.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Joy,Arlott,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Joy,Gatotkaca,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Joy,Grock,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Joy,Irithel,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Fredrinn,Arlott,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Fredrinn,Gatotkaca,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Fredrinn,Natan,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Fredrinn,Zhuxin,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Lapu-Lapu,Chou,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Lapu-Lapu,Hayabusa,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Lapu-Lapu,Karrie,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Lapu-Lapu,Zhask,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Leomord,Hylos,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Leomord,Lunox,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Leomord,Minsitthar,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Leomord,Yve,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Thamuz,Alpha,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Thamuz,Harith,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Thamuz,Mathilda,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Thamuz,Yve,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Harley,Chou,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Harley,Irithel,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Harley,Phoveus,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Harley,Valentina,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Ixia,Alpha,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Ixia,Gatotkaca,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Ixia,Luo Yi,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Ixia,Mathilda,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Johnson,Chou,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Johnson,Harith,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Johnson,Nolan,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Johnson,Odette,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
