hero,opponent,games,wins,losses,win_rate,source
Martis,Bruno,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Martis,Edith,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Martis,Ling,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Martis,Mathilda,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Martis,Zhask,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Masha,Chou,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Masha,Hayabusa,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Masha,Khaleed,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Masha,Melissa,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Masha,Zhuxin,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Minsitthar,Julian,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Minsitthar,Luo Yi,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Minsitthar,Mathilda,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Minsitthar,Melissa,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Minsitthar,Phoveus,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Miya,Alpha,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Miya,Benedetta,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Miya,Mathilda,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Miya,Moskov,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Miya,Zhuxin,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Novaria,Chou,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Novaria,Hylos,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Novaria,Luo Yi,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Novaria,Natan,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Novaria,Suyou,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Paquito,Ixia,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Paquito,Julian,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Paquito,Phoveus,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Paquito,Ruby,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Paquito,Vexana,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Chou,Gatotkaca,16,6,10,0.375,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Chou,Hylos,14,10,4,0.7143,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Chou,Vexana,14,7,7,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Chou,Nolan,12,6,6,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Chou,Ling,10,8,2,0.8,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Nolan,Vexana,13,9,4,0.6923,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Nolan,Hayabusa,13,7,6,0.5385,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Nolan,Hylos,13,7,6,0.5385,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Nolan,Suyou,13,4,9,0.3077,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Nolan,Chou,12,6,6,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Hylos,Gatotkaca,19,10,9,0.5263,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Hylos,Chou,14,4,10,0.2857,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Hylos,Edith,13,7,6,0.5385,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Hylos,Nolan,13,6,7,0.46149999999999997,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Hylos,Harith,11,7,4,0.6364,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Edith,Zhask,15,9,6,0.6,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Edith,Hylos,13,6,7,0.46149999999999997,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Edith,Mathilda,12,9,3,0.75,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Edith,Grock,12,7,5,0.5832999999999999,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Edith,Roger,12,6,6,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Gatotkaca,Hylos,19,9,10,0.47369999999999995,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Gatotkaca,Chou,16,10,6,0.625,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Gatotkaca,Khaleed,12,6,6,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Gatotkaca,Zhask,10,9,1,0.9,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Gatotkaca,Phoveus,9,5,4,0.5556,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Vexana,Zhask,19,8,11,0.4211,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Vexana,Chou,14,7,7,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Vexana,Aurora,13,4,9,0.3077,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Vexana,Nolan,13,4,9,0.3077,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Vexana,Valentina,11,7,4,0.6364,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Harith,Ling,13,8,5,0.6154,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Harith,Arlott,12,5,7,0.4167,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Harith,Hylos,11,4,7,0.3636,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Harith,Phoveus,11,4,7,0.3636,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Harith,Karrie,10,4,6,0.4,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Zhask,Vexana,19,11,8,0.5789,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Zhask,Edith,15,6,9,0.4,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Zhask,Roger,11,7,4,0.6364,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Zhask,Nolan,11,6,5,0.5455,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Zhask,Valentina,10,8,2,0.8,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Phoveus,Harith,11,7,4,0.6364,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Phoveus,Hylos,11,5,6,0.4545,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Phoveus,Arlott,10,3,7,0.3,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Phoveus,Suyou,10,3,7,0.3,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Phoveus,Zhask,10,3,7,0.3,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Arlott,Edith,12,7,5,0.5832999999999999,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Arlott,Harith,12,7,5,0.5832999999999999,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Arlott,Valentina,11,6,5,0.5455,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Arlott,Phoveus,10,7,3,0.7,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Arlott,Nolan,9,8,1,0.8889,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Valentina,Arlott,11,5,6,0.4545,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Valentina,Hylos,11,5,6,0.4545,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Valentina,Nolan,11,5,6,0.4545,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Valentina,Edith,11,4,7,0.3636,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Valentina,Vexana,11,4,7,0.3636,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Ling,Harith,13,5,8,0.3846,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Ling,Edith,11,7,4,0.6364,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Ling,Hayabusa,11,7,4,0.6364,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Ling,Vexana,10,7,3,0.7,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Ling,Chou,10,2,8,0.2,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Hayabusa,Nolan,13,6,7,0.46149999999999997,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Hayabusa,Ling,11,4,7,0.3636,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Hayabusa,Chou,10,4,6,0.4,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Hayabusa,Aurora,9,3,6,0.3333,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Hayabusa,Hylos,9,3,6,0.3333,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Monster Vicious,Vexana,13,9,4,0.6923,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Monster Vicious,Hayabusa,9,6,3,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Monster Vicious,Phoveus,9,3,6,0.3333,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Monster Vicious,Ling,8,4,4,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Monster Vicious,Gatotkaca,8,3,5,0.375,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Moskov,Harith,9,4,5,0.44439999999999996,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Moskov,Hylos,9,3,6,0.3333,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Moskov,Nolan,9,3,6,0.3333,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Moskov,Zhask,9,3,6,0.3333,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Moskov,Hayabusa,8,5,3,0.625,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Alpha,Gatotkaca,8,3,5,0.375,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Alpha,Suyou,8,2,6,0.25,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Alpha,Valentina,7,4,3,0.5714,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Alpha,Hylos,7,2,5,0.2857,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Alpha,Edith,7,1,6,0.1429,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Khaleed,Gatotkaca,12,6,6,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Khaleed,Hylos,9,6,3,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Khaleed,Ling,6,4,2,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Khaleed,Vexana,6,4,2,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Khaleed,Arlott,6,2,4,0.3333,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Karrie,Vexana,11,6,5,0.5455,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Karrie,Harith,10,6,4,0.6,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Karrie,Hylos,9,6,3,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Karrie,Chou,9,2,7,0.22219999999999998,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Karrie,Nolan,8,5,3,0.625,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Roger,Edith,12,6,6,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Roger,Zhask,11,4,7,0.3636,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Roger,Vexana,10,4,6,0.4,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Roger,Moskov,8,4,4,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Roger,Julian,7,5,2,0.7143,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Suyou,Nolan,13,9,4,0.6923,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Suyou,Phoveus,10,7,3,0.7,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Suyou,Gatotkaca,9,4,5,0.44439999999999996,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Suyou,Alpha,8,6,2,0.75,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Suyou,Hylos,8,4,4,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Claude,Moskov,8,5,3,0.625,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Claude,Arlott,7,3,4,0.4286,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Claude,Roger,7,3,4,0.4286,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Claude,Hayabusa,7,2,5,0.2857,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Claude,Zhask,7,2,5,0.2857,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Mathilda,Edith,12,3,9,0.25,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Mathilda,Chou,7,4,3,0.5714,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Mathilda,Gatotkaca,7,4,3,0.5714,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Mathilda,Nolan,7,4,3,0.5714,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Mathilda,Harith,7,3,4,0.4286,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Julian,Nolan,9,5,4,0.5556,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Julian,Karrie,7,5,2,0.7143,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Julian,Aurora,7,4,3,0.5714,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Julian,Roger,7,2,5,0.2857,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Julian,Chou,6,3,3,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Natan,Gatotkaca,9,6,3,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Natan,Phoveus,7,5,2,0.7143,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Natan,Luo Yi,5,4,1,0.8,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Natan,Valentina,5,4,1,0.8,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Natan,Vexana,5,4,1,0.8,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Zhuxin,Hylos,9,5,4,0.5556,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Zhuxin,Suyou,6,4,2,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Zhuxin,Chou,6,3,3,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Zhuxin,Hayabusa,6,3,3,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Zhuxin,Phoveus,6,3,3,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Ruby,Vexana,11,5,6,0.4545,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Ruby,Chou,8,3,5,0.375,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Ruby,Arlott,7,4,3,0.5714,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Ruby,Edith,7,3,4,0.4286,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Ruby,Ling,7,3,4,0.4286,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Luo Yi,Valentina,10,5,5,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Luo Yi,Hylos,8,2,6,0.25,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Luo Yi,Phoveus,6,4,2,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Luo Yi,Alpha,5,3,2,0.6,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Luo Yi,Nolan,5,3,2,0.6,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Terizla,Zhask,8,1,7,0.125,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Terizla,Vexana,7,4,3,0.5714,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Terizla,Harith,7,2,5,0.2857,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Terizla,Edith,7,1,6,0.1429,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Terizla,Chou,6,2,4,0.3333,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Grock,Edith,12,5,7,0.4167,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Grock,Chou,7,3,4,0.4286,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Grock,Zhask,7,0,7,0.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Grock,Hayabusa,6,4,2,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Grock,Aurora,5,5,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Yve,Harith,8,7,1,0.875,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Yve,Gatotkaca,7,6,1,0.8571,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Yve,Alpha,6,4,2,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Yve,Zhuxin,6,4,2,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Yve,Phoveus,5,5,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Lunox,Chou,9,6,3,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Lunox,Harith,9,4,5,0.44439999999999996,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Lunox,Ling,5,3,2,0.6,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Lunox,Edith,5,2,3,0.4,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Lunox,Hayabusa,4,4,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Cici,Hylos,10,3,7,0.3,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Cici,Chou,4,2,2,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Cici,Natan,4,1,3,0.25,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Cici,Zhuxin,4,1,3,0.25,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Cici,Suyou,4,0,4,0.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Beatrix,Gatotkaca,6,4,2,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Beatrix,Arlott,5,3,2,0.6,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Beatrix,Valentina,4,3,1,0.75,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Beatrix,Nolan,4,2,2,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Beatrix,Karrie,3,3,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Khufra,Vexana,6,4,2,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Khufra,Roger,5,4,1,0.8,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Khufra,Moskov,5,3,2,0.6,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Khufra,Arlott,4,3,1,0.75,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Khufra,Chou,4,2,2,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Jawhead,Nolan,7,4,3,0.5714,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Jawhead,Harith,6,3,3,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Jawhead,Hylos,5,3,2,0.6,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Jawhead,Phoveus,4,4,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Jawhead,Aurora,4,1,3,0.25,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Fanny,Arlott,5,4,1,0.8,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Fanny,Ling,4,4,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Fanny,Terizla,3,3,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Fanny,Valentina,3,3,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Fanny,Grock,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Tigreal,Gatotkaca,4,3,1,0.75,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Tigreal,Arlott,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Tigreal,Cici,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Tigreal,Phoveus,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Tigreal,Natan,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Faramis,Edith,7,4,3,0.5714,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Faramis,Chou,4,2,2,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Faramis,Zhask,4,1,3,0.25,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Faramis,Ling,3,3,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Faramis,Arlott,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Bruno,Chou,4,2,2,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Bruno,Alpha,3,3,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Bruno,Nolan,3,3,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Bruno,Aurora,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Bruno,Gatotkaca,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Angela,Zhuxin,5,2,3,0.4,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Angela,Khaleed,4,1,3,0.25,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Angela,Gatotkaca,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Angela,Hayabusa,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Angela,Chou,3,0,3,0.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Minsitthar,Phoveus,5,5,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Minsitthar,Vexana,5,4,1,0.8,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Minsitthar,Suyou,4,3,1,0.75,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Minsitthar,Nolan,4,2,2,0.5,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Minsitthar,Chou,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Irithel,Natan,5,2,3,0.4,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Irithel,Aurora,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Irithel,Chou,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Irithel,Suyou,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
Irithel,Nolan,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/Malaysia/Season_14
